alpha,J1,J2,theta_1,theta_2,tticks
8.000000e-01,5.282580e-01,1.320645e-01,-2.728268e-01,-1.716957e-01,6.100000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.747726e-01,-1.756616e-01,6.200000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.768341e-01,-1.797413e-01,6.300000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.790194e-01,-1.839437e-01,6.400000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.813376e-01,-1.882783e-01,6.500000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.837984e-01,-1.927560e-01,6.600000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.864130e-01,-1.973885e-01,6.700000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.891934e-01,-2.021890e-01,6.800000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.921535e-01,-2.071721e-01,6.900000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.953083e-01,-2.123542e-01,7.000000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.986753e-01,-2.177536e-01,7.100000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.022737e-01,-2.233910e-01,7.200000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.061255e-01,-2.292898e-01,7.300000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.102560e-01,-2.354765e-01,7.400000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.146937e-01,-2.419817e-01,7.500000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.194718e-01,-2.488402e-01,7.600000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.246286e-01,-2.560925e-01,7.700000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.302088e-01,-2.637854e-01,7.800000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.362649e-01,-2.719742e-01,7.900000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.428588e-01,-2.807236e-01,8.000000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.500647e-01,-2.901112e-01,8.100000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.579716e-01,-3.002300e-01,8.200000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.666881e-01,-3.111928e-01,8.300000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.763475e-01,-3.231384e-01,8.400000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.871165e-01,-3.362395e-01,8.500000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-3.992057e-01,-3.507143e-01,8.600000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-4.128865e-01,-3.668431e-01,8.700000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-4.285148e-01,-3.849931e-01,8.800000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-4.465693e-01,-4.056571e-01,8.900000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-4.677106e-01,-4.295138e-01,9.000000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-4.928810e-01,-4.575297e-01,9.100000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-5.234813e-01,-4.911386e-01,9.200000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-5.617016e-01,-5.325784e-01,9.300000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-6.112050e-01,-5.855843e-01,9.400000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-6.787029e-01,-6.569870e-01,9.500000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-7.782430e-01,-7.610555e-01,9.600000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-9.462900e-01,-9.347532e-01,9.700000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-1.328135e+00,-1.325030e+00,9.800000e-01
8.000000e-01,5.282580e-01,1.320645e-01,0.000000e+00,0.000000e+00,9.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.714540e-01,-3.428963e-03,0.000000e+00
8.500000e-01,5.416692e-01,9.558868e-02,-1.714719e-01,-5.143921e-03,1.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.714885e-01,-6.859148e-03,2.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.715045e-01,-8.574635e-03,3.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.715203e-01,-1.029039e-02,4.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.715366e-01,-1.200646e-02,5.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.715538e-01,-1.372290e-02,6.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.715726e-01,-1.543977e-02,7.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.715935e-01,-1.715720e-02,8.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.716171e-01,-1.887529e-02,9.000000e-02
8.500000e-01,5.416692e-01,9.558868e-02,-1.716439e-01,-2.059420e-02,1.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.716744e-01,-2.231410e-02,1.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.717092e-01,-2.403517e-02,1.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.717490e-01,-2.575763e-02,1.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.717942e-01,-2.748173e-02,1.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.718455e-01,-2.920771e-02,1.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.719033e-01,-3.093587e-02,1.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.719683e-01,-3.266651e-02,1.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.720412e-01,-3.439996e-02,1.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.721223e-01,-3.613658e-02,1.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.722125e-01,-3.787676e-02,2.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.723122e-01,-3.962090e-02,2.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.724220e-01,-4.136944e-02,2.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.725427e-01,-4.312284e-02,2.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.726749e-01,-4.488158e-02,2.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.728192e-01,-4.664619e-02,2.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.729762e-01,-4.841722e-02,2.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.731466e-01,-5.019525e-02,2.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.733313e-01,-5.198088e-02,2.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.735308e-01,-5.377477e-02,2.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.737458e-01,-5.557759e-02,3.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.739773e-01,-5.739007e-02,3.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.742259e-01,-5.921297e-02,3.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.744925e-01,-6.104707e-02,3.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.747778e-01,-6.289323e-02,3.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.750829e-01,-6.475232e-02,3.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.754086e-01,-6.662530e-02,3.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.757558e-01,-6.851313e-02,3.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.761255e-01,-7.041687e-02,3.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.765188e-01,-7.233762e-02,3.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.769368e-01,-7.427653e-02,4.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.773806e-01,-7.623484e-02,4.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.778514e-01,-7.821385e-02,4.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.783505e-01,-8.021493e-02,4.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.788792e-01,-8.223956e-02,4.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.794389e-01,-8.428927e-02,4.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.800312e-01,-8.636572e-02,4.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.806575e-01,-8.847065e-02,4.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.813197e-01,-9.060594e-02,4.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.820195e-01,-9.277357e-02,4.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.827587e-01,-9.497566e-02,5.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.835396e-01,-9.721449e-02,5.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.843642e-01,-9.949249e-02,5.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.852350e-01,-1.018123e-01,5.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.861545e-01,-1.041766e-01,5.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.871253e-01,-1.065885e-01,5.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.881505e-01,-1.090513e-01,5.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.892333e-01,-1.115684e-01,5.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.903770e-01,-1.141436e-01,5.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.915855e-01,-1.167811e-01,5.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.928628e-01,-1.194853e-01,6.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.942134e-01,-1.222610e-01,6.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.956422e-01,-1.251137e-01,6.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.971545e-01,-1.280490e-01,6.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-1.987561e-01,-1.310734e-01,6.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.004537e-01,-1.341939e-01,6.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.022542e-01,-1.374182e-01,6.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.041657e-01,-1.407548e-01,6.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.061970e-01,-1.442133e-01,6.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.083580e-01,-1.478042e-01,6.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.106596e-01,-1.515394e-01,7.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.131144e-01,-1.554320e-01,7.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.157363e-01,-1.594972e-01,7.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.185413e-01,-1.637517e-01,7.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.215474e-01,-1.682149e-01,7.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.247755e-01,-1.729086e-01,7.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.282495e-01,-1.778582e-01,7.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.319970e-01,-1.830928e-01,7.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.360504e-01,-1.886465e-01,7.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.404475e-01,-1.945591e-01,7.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.452331e-01,-2.008774e-01,8.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.504609e-01,-2.076576e-01,8.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.561950e-01,-2.149667e-01,8.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.625141e-01,-2.228865e-01,8.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.695143e-01,-2.315173e-01,8.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.773162e-01,-2.409840e-01,8.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.860718e-01,-2.514442e-01,8.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-2.959772e-01,-2.631006e-01,8.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-3.072897e-01,-2.762188e-01,8.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-3.203548e-01,-2.911548e-01,8.900000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-3.356497e-01,-3.083993e-01,9.000000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-3.538551e-01,-3.286510e-01,9.100000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-3.759826e-01,-3.529461e-01,9.200000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-4.036140e-01,-3.829020e-01,9.300000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-4.393942e-01,-4.212179e-01,9.400000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-4.881693e-01,-4.728298e-01,9.500000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-5.600812e-01,-5.480470e-01,9.600000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-6.814520e-01,-6.735721e-01,9.700000e-01
8.500000e-01,5.416692e-01,9.558868e-02,-9.571382e-01,-9.555407e-01,9.800000e-01
8.500000e-01,5.416692e-01,9.558868e-02,0.000000e+00,0.000000e+00,9.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.079298e-01,-2.158550e-03,0.000000e+00
9.000000e-01,5.542689e-01,6.158543e-02,-1.079430e-01,-3.238196e-03,1.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.079560e-01,-4.318085e-03,2.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.079692e-01,-5.398229e-03,3.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.079830e-01,-6.478653e-03,4.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.079976e-01,-7.559396e-03,5.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.080134e-01,-8.640511e-03,6.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.080307e-01,-9.722062e-03,7.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.080499e-01,-1.080413e-02,8.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.080712e-01,-1.188681e-02,9.000000e-02
9.000000e-01,5.542689e-01,6.158543e-02,-1.080951e-01,-1.297020e-02,1.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.081219e-01,-1.405443e-02,1.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.081519e-01,-1.513962e-02,1.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.081854e-01,-1.622594e-02,1.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.082228e-01,-1.731353e-02,1.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.082645e-01,-1.840257e-02,1.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.083107e-01,-1.949326e-02,1.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.083620e-01,-2.058581e-02,1.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.084185e-01,-2.168042e-02,1.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.084807e-01,-2.277733e-02,1.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.085490e-01,-2.387681e-02,2.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.086236e-01,-2.497911e-02,2.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.087051e-01,-2.608451e-02,2.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.087937e-01,-2.719333e-02,2.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.088900e-01,-2.830587e-02,2.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.089942e-01,-2.942247e-02,2.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.091068e-01,-3.054350e-02,2.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.092282e-01,-3.166931e-02,2.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.093589e-01,-3.280032e-02,2.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.094993e-01,-3.393693e-02,2.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.096499e-01,-3.507959e-02,3.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.098112e-01,-3.622876e-02,3.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.099836e-01,-3.738492e-02,3.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.101676e-01,-3.854859e-02,3.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.103638e-01,-3.972031e-02,3.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.105728e-01,-4.090066e-02,3.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.107951e-01,-4.209022e-02,3.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.110314e-01,-4.328964e-02,3.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.112822e-01,-4.449958e-02,3.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.115482e-01,-4.572076e-02,3.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.118301e-01,-4.695392e-02,4.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.121287e-01,-4.819984e-02,4.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.124446e-01,-4.945937e-02,4.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.127788e-01,-5.073338e-02,4.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.131320e-01,-5.202282e-02,4.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.135052e-01,-5.332868e-02,4.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.138994e-01,-5.465203e-02,4.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.143154e-01,-5.599397e-02,4.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.147545e-01,-5.735573e-02,4.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.152178e-01,-5.873856e-02,4.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.157065e-01,-6.014383e-02,5.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.162219e-01,-6.157301e-02,5.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.167654e-01,-6.302766e-02,5.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.173386e-01,-6.450945e-02,5.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.179431e-01,-6.602017e-02,5.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.185806e-01,-6.756178e-02,5.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.192531e-01,-6.913634e-02,5.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.199625e-01,-7.074613e-02,5.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.207111e-01,-7.239357e-02,5.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.215013e-01,-7.408131e-02,5.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.223358e-01,-7.581223e-02,6.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.232173e-01,-7.758945e-02,6.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.241491e-01,-7.941638e-02,6.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.251345e-01,-8.129677e-02,6.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.261774e-01,-8.323472e-02,6.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.272820e-01,-8.523472e-02,6.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.284527e-01,-8.730177e-02,6.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.296947e-01,-8.944135e-02,6.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.310138e-01,-9.165958e-02,6.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.324162e-01,-9.396327e-02,6.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.339091e-01,-9.636002e-02,7.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.355004e-01,-9.885837e-02,7.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.371991e-01,-1.014679e-01,7.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.390156e-01,-1.041996e-01,7.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.409614e-01,-1.070658e-01,7.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.430500e-01,-1.100806e-01,7.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.452966e-01,-1.132603e-01,7.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.477192e-01,-1.166237e-01,7.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.503384e-01,-1.201926e-01,7.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.531787e-01,-1.239927e-01,7.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.562689e-01,-1.280543e-01,8.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.596434e-01,-1.324132e-01,8.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.633437e-01,-1.371129e-01,8.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.674200e-01,-1.422058e-01,8.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.719346e-01,-1.477566e-01,8.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.769646e-01,-1.538455e-01,8.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.826081e-01,-1.605741e-01,8.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.889910e-01,-1.680728e-01,8.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-1.962789e-01,-1.765125e-01,8.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-2.046939e-01,-1.861223e-01,8.900000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-2.145429e-01,-1.972179e-01,9.000000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-2.262636e-01,-2.102490e-01,9.100000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-2.405064e-01,-2.258821e-01,9.200000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-2.582883e-01,-2.451580e-01,9.300000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-2.813096e-01,-2.698131e-01,9.400000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-3.126856e-01,-3.030225e-01,9.500000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-3.589348e-01,-3.514172e-01,9.600000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-4.369738e-01,-4.321698e-01,9.700000e-01
9.000000e-01,5.542689e-01,6.158543e-02,-6.141766e-01,-6.135246e-01,9.800000e-01
9.000000e-01,5.542689e-01,6.158543e-02,0.000000e+00,0.000000e+00,9.900000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.111488e-02,-1.022287e-03,0.000000e+00
9.500000e-01,5.661313e-01,2.979639e-02,-5.112195e-02,-1.533638e-03,1.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.112921e-02,-2.045134e-03,2.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.113683e-02,-2.556789e-03,3.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.114494e-02,-3.068623e-03,4.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.115371e-02,-3.580662e-03,5.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.116327e-02,-4.092936e-03,6.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.117380e-02,-4.605485e-03,7.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.118544e-02,-5.118352e-03,8.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.119833e-02,-5.631586e-03,9.000000e-02
9.500000e-01,5.661313e-01,2.979639e-02,-5.121265e-02,-6.145245e-03,1.000000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.122854e-02,-6.659392e-03,1.100000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.124615e-02,-7.174094e-03,1.200000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.126565e-02,-7.689428e-03,1.300000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.128720e-02,-8.205475e-03,1.400000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.131095e-02,-8.722325e-03,1.500000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.133706e-02,-9.240072e-03,1.600000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.136571e-02,-9.758818e-03,1.700000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.139705e-02,-1.027867e-02,1.800000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.143126e-02,-1.079975e-02,1.900000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.146851e-02,-1.132218e-02,2.000000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.150896e-02,-1.184609e-02,2.100000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.155280e-02,-1.237161e-02,2.200000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.160021e-02,-1.289890e-02,2.300000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.165137e-02,-1.342812e-02,2.400000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.170648e-02,-1.395941e-02,2.500000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.176573e-02,-1.449296e-02,2.600000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.182931e-02,-1.502895e-02,2.700000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.189744e-02,-1.556758e-02,2.800000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.197032e-02,-1.610903e-02,2.900000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.204817e-02,-1.665353e-02,3.000000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.213123e-02,-1.720130e-02,3.100000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.221972e-02,-1.775257e-02,3.200000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.231389e-02,-1.830759e-02,3.300000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.241399e-02,-1.886663e-02,3.400000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.252029e-02,-1.942996e-02,3.500000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.263306e-02,-1.999787e-02,3.600000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.275258e-02,-2.057067e-02,3.700000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.287916e-02,-2.114867e-02,3.800000e-01
9.500000e-01,5.661313e-01,2.979639e-02,-5.301312e-02,-2.173222e-02,3.900000e-01
